split,class,relative_path,path,hash
train,Vesicles,Vesicles/wt--30000X--0039_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/wt--30000X--0039_Vesicles_1.tif,dc5b7260cbcb4cc4
train,Vesicles,Vesicles/wt--30000X--0047_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/wt--30000X--0047_Vesicles_1.tif,8bcb3474937249d3
train,Vesicles,Vesicles/wt-2--6800X--0044_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/wt-2--6800X--0044_Vesicles_1.tif,cfd43434d1b2cb0b
train,Vesicles,Vesicles/wt-2--6800X--0077_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/wt-2--6800X--0077_Vesicles_1.tif,9f3021cfd6bcd052
train,Vesicles,Vesicles/wt-2--6800X--0077_Vesicles_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/wt-2--6800X--0077_Vesicles_2.tif,c4982f1bf57583a2
train,Vesicles,Vesicles/wt-3--6800X--0015_Vesicles_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/wt-3--6800X--0015_Vesicles_2.tif,9a2f61d017b99b07
train,Vesicles,Vesicles/wt-6--6800X--0052_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/wt-6--6800X--0052_Vesicles_1.tif,8dc624ea0363f9ce
train,Vesicles,Vesicles/wt-6--6800X--0052_Vesicles_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/wt-6--6800X--0052_Vesicles_2.tif,ece46289cd0b769c
train,Vesicles,Vesicles/wt-6--6800X--0052_Vesicles_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/wt-6--6800X--0052_Vesicles_3.tif,8ee2216096dbbe8b
train,Vesicles,Vesicles/wt-6--6800X--0052_Vesicles_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/wt-6--6800X--0052_Vesicles_4.tif,8e5a25ce8e144cf7
train,Vesicles,Vesicles/wt-6--6800X--0057_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/wt-6--6800X--0057_Vesicles_1.tif,ca7a68d6c445ce2d
test,Autosome,Autosome/1--30000X--0006_Autosome_6.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/1--30000X--0006_Autosome_6.tif,fd50b069cf643a34
test,Autosome,Autosome/1--30000X--0007_Autosome_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/1--30000X--0007_Autosome_2.tif,b282d18e872dd9e5
test,Autosome,Autosome/1--30000X--0009_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/1--30000X--0009_Autosome_1.tif,e3867c3983c4ced1
test,Autosome,Autosome/1--30000X--0010_Autosome_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/1--30000X--0010_Autosome_2.tif,bd3d9030cefb1c09
test,Autosome,Autosome/1--30000X--0010_Autosome_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/1--30000X--0010_Autosome_3.tif,b944971ecf31252b
test,Autosome,Autosome/1-1shiyan--23000X--0014_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/1-1shiyan--23000X--0014_Autosome_1.tif,e837c321cc4797c6
test,Autosome,Autosome/1-3-hkf--23000X--0024_Autosome_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/1-3-hkf--23000X--0024_Autosome_2.tif,a04a971f4af16b4d
test,Autosome,Autosome/10-N--23000X--0010_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/10-N--23000X--0010_Autosome_1.tif,f1cdc5098f708ba9
test,Autosome,Autosome/10-N--23000X--0052_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/10-N--23000X--0052_Autosome_1.tif,fd929848e42db8f8
test,Autosome,Autosome/10-N--23000X--0059_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/10-N--23000X--0059_Autosome_1.tif,fd90d242cdcc4e74
test,Autosome,Autosome/10-N--23000X--0059_Autosome_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/10-N--23000X--0059_Autosome_2.tif,e80e83cbdc8f619c
test,Autosome,Autosome/10-N--23000X--0059_Autosome_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/10-N--23000X--0059_Autosome_3.tif,b06e81962cd373b9
test,Autosome,Autosome/10-SI--23000X--0019_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/10-SI--23000X--0019_Autosome_1.tif,fac0c79b9a2d1436
test,Autosome,Autosome/10-SI--23000X--0027_Autosome_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/10-SI--23000X--0027_Autosome_2.tif,a1f19615fa352571
test,Autosome,Autosome/2--30000X--0006_Autosome_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/2--30000X--0006_Autosome_4.tif,be74d22b2d4d3590
test,Autosome,Autosome/2--30000X--0010_Autosome_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/2--30000X--0010_Autosome_2.tif,caaf9e14038e16ee
test,Autosome,Autosome/3W-CD4-10nmGR1--30000X--0101_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/3W-CD4-10nmGR1--30000X--0101_Autosome_1.tif,ed92c633cb8449ce
test,Autosome,Autosome/4--30000X--0021_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/4--30000X--0021_Autosome_1.tif,bff005b0ac07ce0f
test,Autosome,Autosome/5-HT1D--30000X--0011_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/5-HT1D--30000X--0011_Autosome_1.tif,c9d7a23d72c18327
test,Autosome,Autosome/LC1-3--23000X--0010_Autosome_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/LC1-3--23000X--0010_Autosome_3.tif,bfece0c2d04dd02d
test,Autosome,Autosome/LC1-3--23000X--0012_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/LC1-3--23000X--0012_Autosome_1.tif,fa2d84d1d246998f
test,Autosome,Autosome/LC1-4--23000X--0011_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/LC1-4--23000X--0011_Autosome_1.tif,b99de524e62cc117
test,Autosome,Autosome/LC1-4--23000X--0013_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/LC1-4--23000X--0013_Autosome_1.tif,bca2820742fc3f9e
test,Autosome,Autosome/NC--30000X--0015_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/NC--30000X--0015_Autosome_1.tif,c4941bfaf6a42969
test,Autosome,Autosome/PG1--98000X--0009_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PG1--98000X--0009_Autosome_1.tif,ee70818e9cdae529
test,Autosome,Autosome/PG1--98000X--0010_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PG1--98000X--0010_Autosome_1.tif,b1f08d691a2d3337
test,Autosome,Autosome/PG1--98000X--0013_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PG1--98000X--0013_Autosome_1.tif,ec9a8e793c613266
test,Autosome,Autosome/PG1--98000X--0016_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PG1--98000X--0016_Autosome_1.tif,e15499ce2ccbf429
test,Autosome,Autosome/PG1--98000X--0034_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PG1--98000X--0034_Autosome_1.tif,bf68eebcc0c32906
test,Autosome,Autosome/PG1--98000X--0036_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PG1--98000X--0036_Autosome_1.tif,eff392c41a93c816
test,Autosome,Autosome/PG2--98000X--0015_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PG2--98000X--0015_Autosome_1.tif,ac57902acd376695
test,Autosome,Autosome/PS-50SI--23000X--0041_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PS-50SI--23000X--0041_Autosome_1.tif,fc6cc3a55a87d00e
test,Autosome,Autosome/PV--30000X--0094_Autosome_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/PV--30000X--0094_Autosome_2.tif,f964d499b4b37290
test,Autosome,Autosome/RKO-SEP-0--30000X--0011_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/RKO-SEP-0--30000X--0011_Autosome_1.tif,a5fcd6274916611d
test,Autosome,Autosome/SH1--18500X--0031_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/SH1--18500X--0031_Autosome_1.tif,f18d835d1b812bc7
test,Autosome,Autosome/ZYZ--49000X--0002_Autosome_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Autosome/ZYZ--49000X--0002_Autosome_4.tif,a040d06bdb3c4dfd
test,CellWall,CellWall/1-1-llq_008_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/1-1-llq_008_Cell_Wall_2.tif,f82fb526d6780b50
test,CellWall,CellWall/1-1-llq_010_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/1-1-llq_010_Cell_Wall_1.tif,bd63b191538e899c
test,CellWall,CellWall/1.1_001_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/1.1_001_Cell_Wall_1.tif,931549ec7ac9c27a
test,CellWall,CellWall/11-1-1_008_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/11-1-1_008_Cell_Wall_1.tif,99e62b487bd39415
test,CellWall,CellWall/12-1-1_004_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/12-1-1_004_Cell_Wall_1.tif,ce1b39e2a71c6cb0
test,CellWall,CellWall/14-1_001_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/14-1_001_Cell_Wall_2.tif,82cb7f2895c36a3c
test,CellWall,CellWall/14-1_009_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/14-1_009_Cell_Wall_1.tif,925aed56aa14ee85
test,CellWall,CellWall/15-1_007_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/15-1_007_Cell_Wall_1.tif,8e4caca636baf113
test,CellWall,CellWall/15-1_016_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/15-1_016_Cell_Wall_1.tif,c7587161ad9cd946
test,CellWall,CellWall/17-1_010_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/17-1_010_Cell_Wall_1.tif,8b316658f384b756
test,CellWall,CellWall/17-1_013_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/17-1_013_Cell_Wall_1.tif,9933b025eccd9966
test,CellWall,CellWall/18-1_002_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/18-1_002_Cell_Wall_1.tif,aef9c68d8b1a5614
test,CellWall,CellWall/19-1_008_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/19-1_008_Cell_Wall_3.tif,90ed4c17ef0be09c
test,CellWall,CellWall/2-llq_010_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/2-llq_010_Cell_Wall_1.tif,910663619edf07b6
test,CellWall,CellWall/2.1_010_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/2.1_010_Cell_Wall_1.tif,e4e499632c733754
test,CellWall,CellWall/2gill_007_Cell_Wall_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/2gill_007_Cell_Wall_4.tif,e7b959ac52ad5032
test,CellWall,CellWall/3-llq_007_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/3-llq_007_Cell_Wall_1.tif,991d8cbcf616521b
test,CellWall,CellWall/3-llq_008_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/3-llq_008_Cell_Wall_1.tif,805e50535f5b4b5b
test,CellWall,CellWall/4gill_010_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/4gill_010_Cell_Wall_1.tif,ad17164989e4e2f3
test,CellWall,CellWall/4gill_011_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/4gill_011_Cell_Wall_1.tif,b6e690f34e2cb017
test,CellWall,CellWall/5drp1a-_007_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/5drp1a-_007_Cell_Wall_1.tif,a278d6b7c8d4850f
test,CellWall,CellWall/HST-CK_006_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/HST-CK_006_Cell_Wall_3.tif,c993b256a594da6c
test,CellWall,CellWall/HST-CK_007_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/HST-CK_007_Cell_Wall_2.tif,aed95628edd20d2c
test,CellWall,CellWall/HST-CK_010_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/HST-CK_010_Cell_Wall_1.tif,a1296f6a4a1f5ad2
test,CellWall,CellWall/HST-CK_010_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/HST-CK_010_Cell_Wall_3.tif,c3b4635c53a6a9a3
test,CellWall,CellWall/HST-TREAT_002_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/HST-TREAT_002_Cell_Wall_1.tif,9b21c33ae1c3c0df
test,CellWall,CellWall/HST-TREAT_002_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/HST-TREAT_002_Cell_Wall_2.tif,96f2505fd30070fd
test,CellWall,CellWall/HST-TREAT_005_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/HST-TREAT_005_Cell_Wall_3.tif,96db260baf331d06
test,CellWall,CellWall/HST-TREAT_010_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/HST-TREAT_010_Cell_Wall_1.tif,dd95aa56a554a94a
test,CellWall,CellWall/HST-TREAT_010_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/HST-TREAT_010_Cell_Wall_3.tif,ec6cae66abc9c052
test,CellWall,CellWall/HST-TREAT_012_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/HST-TREAT_012_Cell_Wall_1.tif,a636cc09f242fcb9
test,CellWall,CellWall/HST-TREAT_013_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/HST-TREAT_013_Cell_Wall_1.tif,9d38fcc0851d3ba3
test,CellWall,CellWall/HST-TREAT_015_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/HST-TREAT_015_Cell_Wall_3.tif,c16dbf82905bcd0e
test,CellWall,CellWall/HST-TREAT_016_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/HST-TREAT_016_Cell_Wall_1.tif,8b12a5b768a4bf0e
test,CellWall,CellWall/club2_007_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/club2_007_Cell_Wall_1.tif,cc132a24936bb5f9
test,CellWall,CellWall/drp1a+_004_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/drp1a+_004_Cell_Wall_1.tif,c12ab7fe478011fa
test,CellWall,CellWall/drp1a+_005_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/drp1a+_005_Cell_Wall_1.tif,d2d65e12567f0507
test,CellWall,CellWall/drp1a+_006_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/drp1a+_006_Cell_Wall_1.tif,c46309140a2fff7e
test,CellWall,CellWall/ech_001_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/ech_001_Cell_Wall_3.tif,d996a77812c63935
test,CellWall,CellWall/essam21_003_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/essam21_003_Cell_Wall_1.tif,e763a59a70125c73
test,CellWall,CellWall/essam21_003_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/essam21_003_Cell_Wall_2.tif,e7878742d09caa73
test,CellWall,CellWall/essam25_003_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/essam25_003_Cell_Wall_1.tif,f70ffd1acce00a05
test,CellWall,CellWall/lyn10_001_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/lyn10_001_Cell_Wall_3.tif,a6e44c3cc167f84d
test,CellWall,CellWall/lyn10_008_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/lyn10_008_Cell_Wall_3.tif,da1485e3f2b92c2e
test,CellWall,CellWall/lyn10_009_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/lyn10_009_Cell_Wall_1.tif,9fa3502fe4d0e1c6
test,CellWall,CellWall/lyn11_001_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/lyn11_001_Cell_Wall_1.tif,85fe80037438bbcf
test,CellWall,CellWall/lyn11_001_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/lyn11_001_Cell_Wall_3.tif,a676416d94f921f2
test,CellWall,CellWall/lyn12_005_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/lyn12_005_Cell_Wall_1.tif,ed457bc5509d1329
test,CellWall,CellWall/lyn13_001_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/lyn13_001_Cell_Wall_2.tif,a588e6f65d0616d9
test,CellWall,CellWall/lyn15_001_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/lyn15_001_Cell_Wall_2.tif,e4e486bb3382de51
test,CellWall,CellWall/lyn5_001_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/lyn5_001_Cell_Wall_1.tif,ce7450db454e6e46
test,CellWall,CellWall/lyn5_005_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/lyn5_005_Cell_Wall_2.tif,95158be2f2b96c86
test,CellWall,CellWall/lyn5_011_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/lyn5_011_Cell_Wall_1.tif,95f49f836a2a91d4
test,CellWall,CellWall/lyn6_007_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/lyn6_007_Cell_Wall_1.tif,b118864558b6adfb
test,CellWall,CellWall/lyn8_009_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/lyn8_009_Cell_Wall_1.tif,b8b8c66398ae439d
test,CellWall,CellWall/mkb4_001_Cell_Wall_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb4_001_Cell_Wall_4.tif,8d7278308fc7ce4c
test,CellWall,CellWall/mkb4_011_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb4_011_Cell_Wall_1.tif,841760e7c7e08fec
test,CellWall,CellWall/mkb4_013_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb4_013_Cell_Wall_1.tif,ab2ba5dbc6564344
test,CellWall,CellWall/mkb5_001_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb5_001_Cell_Wall_1.tif,e119e533c8e136c7
test,CellWall,CellWall/mkb5_001_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb5_001_Cell_Wall_2.tif,cc31949da9e8664f
test,CellWall,CellWall/mkb5_004_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb5_004_Cell_Wall_1.tif,a355897d2c967689
test,CellWall,CellWall/mkb6_011_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb6_011_Cell_Wall_1.tif,cba7fa2814f805f8
test,CellWall,CellWall/mkb6_013_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb6_013_Cell_Wall_1.tif,8679cf89c318e738
test,CellWall,CellWall/mkb7_008_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb7_008_Cell_Wall_1.tif,8bd989dacb52e454
test,CellWall,CellWall/mkb8_010_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb8_010_Cell_Wall_1.tif,d0c86cb4cae7b90d
test,CellWall,CellWall/mkb8_016_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb8_016_Cell_Wall_1.tif,89a2399a9a8f5b5a
test,CellWall,CellWall/mkb9_001_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb9_001_Cell_Wall_3.tif,ebb2d192cbf21a0c
test,CellWall,CellWall/mkb9_005_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/mkb9_005_Cell_Wall_1.tif,aa1a2fca1ab147ae
test,CellWall,CellWall/nangua_f_009_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/nangua_f_009_Cell_Wall_1.tif,cb6e4c11c75c5656
test,CellWall,CellWall/qm-2_005_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/qm-2_005_Cell_Wall_1.tif,a1b239807f8ab5ea
test,CellWall,CellWall/qm-2_007_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/qm-2_007_Cell_Wall_1.tif,a4e4927be99cf40a
test,CellWall,CellWall/qm-2_007_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/qm-2_007_Cell_Wall_2.tif,9144dcfdf90127a3
test,CellWall,CellWall/qm-2_011_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/qm-2_011_Cell_Wall_1.tif,cf17b4f8dc4483a1
test,CellWall,CellWall/qm1_007_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/qm1_007_Cell_Wall_1.tif,b89e1c430c32de7b
test,CellWall,CellWall/qm1_014_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/qm1_014_Cell_Wall_2.tif,8cbbdc26910ca27f
test,CellWall,CellWall/qm1_014_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/qm1_014_Cell_Wall_3.tif,e67649f593b01a4a
test,CellWall,CellWall/qm1_014_Cell_Wall_5.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/qm1_014_Cell_Wall_5.tif,85134beb69f80cf4
test,CellWall,CellWall/qm1_019_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/qm1_019_Cell_Wall_1.tif,d21e91416e7e8f43
test,CellWall,CellWall/sft11_004_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/sft11_004_Cell_Wall_1.tif,a97417604f5a56f1
test,CellWall,CellWall/shd2_011_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/shd2_011_Cell_Wall_3.tif,98c3ce1810f7b7b4
test,CellWall,CellWall/shd2_016_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/shd2_016_Cell_Wall_1.tif,a9bec26f35d0093c
test,CellWall,CellWall/shd3_004_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/shd3_004_Cell_Wall_2.tif,9ac3e2b68ca4d2ab
test,CellWall,CellWall/shd3_011_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/shd3_011_Cell_Wall_2.tif,c9a4cf60328f957a
test,CellWall,CellWall/tjq-4_006_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/tjq-4_006_Cell_Wall_2.tif,cccdd926d24c32cd
test,CellWall,CellWall/wbb-4_008_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/wbb-4_008_Cell_Wall_1.tif,d9d64b8809cd6cf1
test,CellWall,CellWall/wht1_009_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/wht1_009_Cell_Wall_1.tif,ae20b14b7cd2cb2d
test,CellWall,CellWall/wht2_002_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/wht2_002_Cell_Wall_1.tif,8f11f0672f24d86d
test,CellWall,CellWall/wht2_024_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/wht2_024_Cell_Wall_1.tif,a66ddbd224a5c929
test,CellWall,CellWall/xsj2_005_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/xsj2_005_Cell_Wall_2.tif,a373983c60871efa
test,CellWall,CellWall/zzc2_014_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/zzc2_014_Cell_Wall_1.tif,9c4d33cb261beb12
test,CellWall,CellWall/zzc2_014_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/zzc2_014_Cell_Wall_2.tif,8d64e9ac64b26da5
test,CellWall,CellWall/zzc3_002_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/zzc3_002_Cell_Wall_1.tif,c9cd7a1be2b98612
test,CellWall,CellWall/zzc3_002_Cell_Wall_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/zzc3_002_Cell_Wall_4.tif,9581eefe22398c87
test,CellWall,CellWall/zzc3_006_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/zzc3_006_Cell_Wall_1.tif,96902de5c32877ea
test,CellWall,CellWall/zzc4_016_Cell_Wall_6.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/zzc4_016_Cell_Wall_6.tif,dbe264b195185cd6
test,CellWall,CellWall/zzc6_006_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/CellWall/zzc6_006_Cell_Wall_2.tif,bb6e699b8c274350
