train_class,test_class,train_relative_path,test_relative_path,train_path,test_path,train_hash,test_hash,distance,same_class,nearest_tie_count
ER,ER,ER/2+--6800X--0003_ER_6.tif,ER/3--6800X--0006_ER_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/2+--6800X--0003_ER_6.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3--6800X--0006_ER_3.tif,b51f27bb007cea50,b6de21b1491ce6c3,20,True,8
ER,ER,ER/LA--6800X--0009_ER_2.tif,ER/3--6800X--0006_ER_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/LA--6800X--0009_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3--6800X--0006_ER_3.tif,bfd0011de38de447,b6de21b1491ce6c3,20,True,8
Golgi,ER,Golgi/47--30000X--0031_Golgi_2.tif,ER/3--6800X--0006_ER_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/47--30000X--0031_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3--6800X--0006_ER_3.tif,f6f4848359886797,b6de21b1491ce6c3,20,False,8
Golgi,ER,Golgi/kw10-7--6800X--0041_Golgi_2.tif,ER/3--6800X--0006_ER_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/kw10-7--6800X--0041_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3--6800X--0006_ER_3.tif,b45e59f0611a7b8a,b6de21b1491ce6c3,20,False,8
CellWall,ER,CellWall/mkb6_004_Cell_Wall_1.tif,ER/3W-CD4-Ctrl2--30000X--0109_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/mkb6_004_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3W-CD4-Ctrl2--30000X--0109_ER_1.tif,a6a6b69654545d2d,daadb8425656750d,20,False,1
Autosome,ER,Autosome/1-3-hkf--23000X--0018_Autosome_2.tif,ER/3W-CD4-Ctrl3--30000X--0033_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/1-3-hkf--23000X--0018_Autosome_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3W-CD4-Ctrl3--30000X--0033_ER_2.tif,bfddd6c0c2d2c809,a35d19e6c852cb69,20,False,12
Autosome,ER,Autosome/ls--49000X--0037_Autosome_1.tif,ER/3W-CD4-Ctrl3--30000X--0033_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/ls--49000X--0037_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3W-CD4-Ctrl3--30000X--0033_ER_2.tif,8d4e39f4ca7e1129,a35d19e6c852cb69,20,False,12
CellWall,ER,CellWall/lyn14_013_Cell_Wall_1.tif,ER/3W-CD4-Ctrl3--30000X--0033_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/lyn14_013_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3W-CD4-Ctrl3--30000X--0033_ER_2.tif,bbc83dd4c0fac1c1,a35d19e6c852cb69,20,False,12
Chloroplast,ER,Chloroplast/379c_001_Chloroplast_8.tif,ER/3W-CD4-Ctrl3--30000X--0033_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/379c_001_Chloroplast_8.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3W-CD4-Ctrl3--30000X--0033_ER_2.tif,fb1d85709c5b8b48,a35d19e6c852cb69,20,False,12
Chloroplast,ER,Chloroplast/qm1_015_Chloroplast_2.tif,ER/3W-CD4-Ctrl3--30000X--0033_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/qm1_015_Chloroplast_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3W-CD4-Ctrl3--30000X--0033_ER_2.tif,832590daedd2b969,a35d19e6c852cb69,20,False,12
ER,ER,ER/2+--6800X--0002_ER_5.tif,ER/3W-CD4-Ctrl3--30000X--0033_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/2+--6800X--0002_ER_5.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3W-CD4-Ctrl3--30000X--0033_ER_2.tif,d5152ae6c1515b3d,a35d19e6c852cb69,20,True,12
ER,ER,ER/3W-CD4-10nm_GR-1--30000X--0016_ER_1.tif,ER/3W-CD4-Ctrl3--30000X--0033_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/3W-CD4-10nm_GR-1--30000X--0016_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3W-CD4-Ctrl3--30000X--0033_ER_2.tif,b34e994f4879d14c,a35d19e6c852cb69,20,True,12
Golgi,ER,Golgi/39--9300X--0003_Golgi_1.tif,ER/3W-CD4-Ctrl3--30000X--0033_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/39--9300X--0003_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3W-CD4-Ctrl3--30000X--0033_ER_2.tif,ad4d3d769152e852,a35d19e6c852cb69,20,False,12
Golgi,ER,Golgi/5.7W+1--6800X--0006_Golgi_1.tif,ER/3W-CD4-Ctrl3--30000X--0033_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/5.7W+1--6800X--0006_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3W-CD4-Ctrl3--30000X--0033_ER_2.tif,a9575576aa4449ab,a35d19e6c852cb69,20,False,12
Mito,ER,Mito/WT2--23000X--0004_Mito_1.tif,ER/3W-CD4-Ctrl3--30000X--0033_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/WT2--23000X--0004_Mito_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3W-CD4-Ctrl3--30000X--0033_ER_2.tif,be4c901fc813d769,a35d19e6c852cb69,20,False,12
Nucleus,ER,Nucleus/KW10-3--4800X--0028_Nucleus_1.tif,ER/3W-CD4-Ctrl3--30000X--0033_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Nucleus/KW10-3--4800X--0028_Nucleus_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3W-CD4-Ctrl3--30000X--0033_ER_2.tif,fbf9819e805a8879,a35d19e6c852cb69,20,False,12
Vesicles,ER,Vesicles/LA+1170--6800X--0007_Vesicles_6.tif,ER/3W-CD4-Ctrl3--30000X--0033_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/LA+1170--6800X--0007_Vesicles_6.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3W-CD4-Ctrl3--30000X--0033_ER_2.tif,934f3d34b0688f69,a35d19e6c852cb69,20,False,12
CellWall,ER,CellWall/1gill_002_Cell_Wall_1.tif,ER/3W-CD4-Ctrl3--30000X--0090_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/1gill_002_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3W-CD4-Ctrl3--30000X--0090_ER_2.tif,d5d1b0803f6bca17,d5537584a54a6aae,20,False,5
ER,ER,ER/3W-CD4-10nm_GR-1--13000X--0007_ER_1.tif,ER/3W-CD4-Ctrl3--30000X--0090_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/3W-CD4-10nm_GR-1--13000X--0007_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3W-CD4-Ctrl3--30000X--0090_ER_2.tif,d21134a6ad2363fb,d5537584a54a6aae,20,True,5
ER,ER,ER/3W-CD4-10nm_GR-1--30000X--0051_ER_1.tif,ER/3W-CD4-Ctrl3--30000X--0090_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/3W-CD4-10nm_GR-1--30000X--0051_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3W-CD4-Ctrl3--30000X--0090_ER_2.tif,c20725a6ad6a72db,d5537584a54a6aae,20,True,5
Mito,ER,Mito/M_J81--11000X--0015_Mito_2.tif,ER/3W-CD4-Ctrl3--30000X--0090_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/M_J81--11000X--0015_Mito_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3W-CD4-Ctrl3--30000X--0090_ER_2.tif,f57fc311834c4a2e,d5537584a54a6aae,20,False,5
Nucleus,ER,Nucleus/RKO-WT-3--6800X--0003_Nucleus_1.tif,ER/3W-CD4-Ctrl3--30000X--0090_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Nucleus/RKO-WT-3--6800X--0003_Nucleus_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3W-CD4-Ctrl3--30000X--0090_ER_2.tif,ff017f04ec0cfa88,d5537584a54a6aae,20,False,5
CellWall,ER,CellWall/17-1_004_Cell_Wall_3.tif,ER/3W-CD4-Ctrl3--30000X--0090_ER_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/17-1_004_Cell_Wall_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3W-CD4-Ctrl3--30000X--0090_ER_4.tif,c9492b95d63aa1a7,99c30b0d563915fb,20,False,5
ER,ER,ER/PS-N--23000X--0036_ER_1.tif,ER/3W-CD4-Ctrl3--30000X--0090_ER_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/PS-N--23000X--0036_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3W-CD4-Ctrl3--30000X--0090_ER_4.tif,e987390a14251f7f,99c30b0d563915fb,20,True,5
Golgi,ER,Golgi/#56--23000X--0089_Golgi_1.tif,ER/3W-CD4-Ctrl3--30000X--0090_ER_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/#56--23000X--0089_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3W-CD4-Ctrl3--30000X--0090_ER_4.tif,a9d51a1d1d3a75c1,99c30b0d563915fb,20,False,5
Mito,ER,Mito/44--23000X--0017_Mito_1.tif,ER/3W-CD4-Ctrl3--30000X--0090_ER_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/44--23000X--0017_Mito_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3W-CD4-Ctrl3--30000X--0090_ER_4.tif,db81d209917b51eb,99c30b0d563915fb,20,False,5
Vesicles,ER,Vesicles/1170--30000X--0023_Vesicles_2.tif,ER/3W-CD4-Ctrl3--30000X--0090_ER_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/1170--30000X--0023_Vesicles_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/3W-CD4-Ctrl3--30000X--0090_ER_4.tif,c94fa36cde11314b,99c30b0d563915fb,20,False,5
Autosome,ER,Autosome/1-2-hsfnc_lJ--6800X--0004_Autosome_1.tif,ER/4MM--30000X--0037_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/1-2-hsfnc_lJ--6800X--0004_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/4MM--30000X--0037_ER_1.tif,fd9807c3988e7436,e8926de190dbd435,20,False,3
CellWall,ER,CellWall/lyn10_008_Cell_Wall_1.tif,ER/4MM--30000X--0037_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/lyn10_008_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/4MM--30000X--0037_ER_1.tif,e69946c1d0d8fc1b,e8926de190dbd435,20,False,3
Chloroplast,ER,Chloroplast/LNNA_004_Chloroplast_11.tif,ER/4MM--30000X--0037_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/LNNA_004_Chloroplast_11.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/4MM--30000X--0037_ER_1.tif,fdcac4a593939c24,e8926de190dbd435,20,False,3
Autosome,ER,Autosome/PS-SI--23000X--0026_Autosome_1.tif,ER/52-WT--18500X--0078_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/PS-SI--23000X--0026_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/52-WT--18500X--0078_ER_1.tif,b5031a6eb73db02a,b6e1582eb336949c,20,False,9
CellWall,ER,CellWall/1gill_002_Cell_Wall_2.tif,ER/52-WT--18500X--0078_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/1gill_002_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/52-WT--18500X--0078_ER_1.tif,ece34859339286fc,b6e1582eb336949c,20,False,9
Chloroplast,ER,Chloroplast/2.1_014_Chloroplast_1.tif,ER/52-WT--18500X--0078_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/2.1_014_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/52-WT--18500X--0078_ER_1.tif,eaeb263c9336648c,b6e1582eb336949c,20,False,9
Chloroplast,ER,Chloroplast/309n_007_Chloroplast_1.tif,ER/52-WT--18500X--0078_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/309n_007_Chloroplast_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/52-WT--18500X--0078_ER_1.tif,bbe0842bdb36c41b,b6e1582eb336949c,20,False,9
ER,ER,ER/2--30000X--0021_ER_2.tif,ER/52-WT--18500X--0078_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/2--30000X--0021_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/52-WT--18500X--0078_ER_1.tif,98c12c0efb365b99,b6e1582eb336949c,20,True,9
ER,ER,ER/k+1--30000X--0019_ER_1.tif,ER/52-WT--18500X--0078_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/k+1--30000X--0019_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/52-WT--18500X--0078_ER_1.tif,d4d31ce73334d00f,b6e1582eb336949c,20,True,9
Golgi,ER,Golgi/43--6800X--0009_Golgi_1.tif,ER/52-WT--18500X--0078_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/43--6800X--0009_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/52-WT--18500X--0078_ER_1.tif,8ee9da0f452794c6,b6e1582eb336949c,20,False,9
Nucleus,ER,Nucleus/KW10-3--4800X--0034_Nucleus_1.tif,ER/52-WT--18500X--0078_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Nucleus/KW10-3--4800X--0034_Nucleus_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/52-WT--18500X--0078_ER_1.tif,f61358de21629dd8,b6e1582eb336949c,20,False,9
Vesicles,ER,Vesicles/1-3-hkf--6800X--0006_Vesicles_1.tif,ER/52-WT--18500X--0078_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/1-3-hkf--6800X--0006_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/52-WT--18500X--0078_ER_1.tif,d62178a4b3cb8e99,b6e1582eb336949c,20,False,9
Autosome,ER,Autosome/PW10--30000X--0042_Autosome_1.tif,ER/LA--30000X--0014_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/PW10--30000X--0042_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/LA--30000X--0014_ER_1.tif,ec8ab06d8ff818b1,c85a36c50fe559b4,20,False,5
CellWall,ER,CellWall/11-1-1_009_Cell_Wall_1.tif,ER/LA--30000X--0014_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/11-1-1_009_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/LA--30000X--0014_ER_1.tif,8c0412cf6d67d9f2,c85a36c50fe559b4,20,False,5
CellWall,ER,CellWall/13-1_009_Cell_Wall_1.tif,ER/LA--30000X--0014_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/13-1_009_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/LA--30000X--0014_ER_1.tif,c8fe7e9d8f434060,c85a36c50fe559b4,20,False,5
ER,ER,ER/l--9300X--0015_ER_1.tif,ER/LA--30000X--0014_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/l--9300X--0015_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/LA--30000X--0014_ER_1.tif,e11c768704efde84,c85a36c50fe559b4,20,True,5
Nucleus,ER,Nucleus/kw10-3--6800X--0006_Nucleus_1.tif,ER/LA--30000X--0014_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Nucleus/kw10-3--6800X--0006_Nucleus_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/LA--30000X--0014_ER_1.tif,c01a3c6047bcfd3e,c85a36c50fe559b4,20,False,5
CellWall,ER,CellWall/lyn8_004_Cell_Wall_2.tif,ER/PS-50SI--23000X--0034_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/lyn8_004_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/PS-50SI--23000X--0034_ER_1.tif,a0fb3300fd840dfe,a37f33284bec0d25,20,False,2
ER,ER,ER/52-WT--18500X--0090_ER_2.tif,ER/PS-50SI--23000X--0034_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/52-WT--18500X--0090_ER_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/PS-50SI--23000X--0034_ER_1.tif,971f1b2b2ae06c2b,a37f33284bec0d25,20,True,2
Autosome,ER,Autosome/ls--49000X--0047_Autosome_1.tif,ER/PS-N--23000X--0034_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/ls--49000X--0047_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/PS-N--23000X--0034_ER_1.tif,84891a3265df3d6d,e2c89a32647c7a8f,20,False,3
Chloroplast,ER,Chloroplast/m-2_004_Chloroplast_9.tif,ER/PS-N--23000X--0034_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/m-2_004_Chloroplast_9.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/PS-N--23000X--0034_ER_1.tif,be489133e69cdc8c,e2c89a32647c7a8f,20,False,3
ER,ER,ER/3W-CD4-Ctrl3--30000X--0064_ER_1.tif,ER/PS-N--23000X--0034_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/3W-CD4-Ctrl3--30000X--0064_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/PS-N--23000X--0034_ER_1.tif,e0ca9817d36c6d93,e2c89a32647c7a8f,20,True,3
Autosome,ER,Autosome/LA+1170--30000X--0013_Autosome_2.tif,ER/k+1--30000X--0022_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/LA+1170--30000X--0013_Autosome_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/k+1--30000X--0022_ER_1.tif,fb0a93b356a90a69,aa6f1b2a55998b61,20,False,8
Chloroplast,ER,Chloroplast/2gill_012_Chloroplast_9.tif,ER/k+1--30000X--0022_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/2gill_012_Chloroplast_9.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/k+1--30000X--0022_ER_1.tif,fc65cb8a94190b6e,aa6f1b2a55998b61,20,False,8
Chloroplast,ER,Chloroplast/swccshort day_006_Chloroplast_3.tif,ER/k+1--30000X--0022_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/swccshort day_006_Chloroplast_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/k+1--30000X--0022_ER_1.tif,aa45b838dccec761,aa6f1b2a55998b61,20,False,8
Chloroplast,ER,Chloroplast/zb2_006_Chloroplast_2.tif,ER/k+1--30000X--0022_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/zb2_006_Chloroplast_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/k+1--30000X--0022_ER_1.tif,aab5d58ad29b8949,aa6f1b2a55998b61,20,False,8
ER,ER,ER/2--30000X--0021_ER_1.tif,ER/k+1--30000X--0022_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/2--30000X--0021_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/k+1--30000X--0022_ER_1.tif,ea4c720cf69a0b79,aa6f1b2a55998b61,20,True,8
Golgi,ER,Golgi/D3--23000X--0016_Golgi_2.tif,ER/k+1--30000X--0022_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/D3--23000X--0016_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/k+1--30000X--0022_ER_1.tif,a26ddb670f932944,aa6f1b2a55998b61,20,False,8
Mito,ER,Mito/wt-7--13000X--0139_Mito_1.tif,ER/k+1--30000X--0022_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/wt-7--13000X--0139_Mito_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/k+1--30000X--0022_ER_1.tif,b22b9956d13c8a73,aa6f1b2a55998b61,20,False,8
Vesicles,ER,Vesicles/1-2-hsfnc_lJ--23000X--0026_Vesicles_1.tif,ER/k+1--30000X--0022_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/1-2-hsfnc_lJ--23000X--0026_Vesicles_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/k+1--30000X--0022_ER_1.tif,8b27692095d1cbcf,aa6f1b2a55998b61,20,False,8
CellWall,ER,CellWall/11-1-1_010_Cell_Wall_1.tif,ER/kw10-1--13000X--0084_ER_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/11-1-1_010_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/kw10-1--13000X--0084_ER_3.tif,921979235f185be3,98834a777a185e67,20,False,4
CellWall,ER,CellWall/HST-TREAT_015_Cell_Wall_2.tif,ER/kw10-1--13000X--0084_ER_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/HST-TREAT_015_Cell_Wall_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/kw10-1--13000X--0084_ER_3.tif,9c895a17f851bdc2,98834a777a185e67,20,False,4
CellWall,ER,CellWall/mkb7_014_Cell_Wall_1.tif,ER/kw10-1--13000X--0084_ER_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/mkb7_014_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/kw10-1--13000X--0084_ER_3.tif,be0061cf9a19de66,98834a777a185e67,20,False,4
Golgi,ER,Golgi/6W-CD4-Ctrl2--30000X--0238_Golgi_2.tif,ER/kw10-1--13000X--0084_ER_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/6W-CD4-Ctrl2--30000X--0238_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/ER/kw10-1--13000X--0084_ER_3.tif,c083ceb775495ab2,98834a777a185e67,20,False,4
Autosome,Golgi,Autosome/10-N--23000X--0051_Autosome_1.tif,Golgi/#3--6800X--0009_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/10-N--23000X--0051_Autosome_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Golgi/#3--6800X--0009_Golgi_1.tif,e34bc46b4f745298,ea698dd64b64d251,20,False,9
CellWall,Golgi,CellWall/ech_001_Cell_Wall_1.tif,Golgi/#3--6800X--0009_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/CellWall/ech_001_Cell_Wall_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Golgi/#3--6800X--0009_Golgi_1.tif,e168bfde0420d87b,ea698dd64b64d251,20,False,9
Chloroplast,Golgi,Chloroplast/2.1_014_Chloroplast_4.tif,Golgi/#3--6800X--0009_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/2.1_014_Chloroplast_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Golgi/#3--6800X--0009_Golgi_1.tif,aab95dc613e41974,ea698dd64b64d251,20,False,9
Chloroplast,Golgi,Chloroplast/379n_009_Chloroplast_3.tif,Golgi/#3--6800X--0009_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Chloroplast/379n_009_Chloroplast_3.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Golgi/#3--6800X--0009_Golgi_1.tif,ea3e8f67914c9249,ea698dd64b64d251,20,False,9
ER,Golgi,ER/2MM--9300X--0001_ER_1.tif,Golgi/#3--6800X--0009_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/2MM--9300X--0001_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Golgi/#3--6800X--0009_Golgi_1.tif,d0686cf269f4c26b,ea698dd64b64d251,20,False,9
ER,Golgi,ER/MUT3--23000X--0021_ER_1.tif,Golgi/#3--6800X--0009_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/ER/MUT3--23000X--0021_ER_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Golgi/#3--6800X--0009_Golgi_1.tif,cc21ac4ec7d6e259,ea698dd64b64d251,20,False,9
Golgi,Golgi,Golgi/42--6800X--0008_Golgi_2.tif,Golgi/#3--6800X--0009_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Golgi/42--6800X--0008_Golgi_2.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Golgi/#3--6800X--0009_Golgi_1.tif,e86109676fd694d2,ea698dd64b64d251,20,True,9
Mito,Golgi,Mito/wt-7--13000X--0139_Mito_1.tif,Golgi/#3--6800X--0009_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Mito/wt-7--13000X--0139_Mito_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Golgi/#3--6800X--0009_Golgi_1.tif,b22b9956d13c8a73,ea698dd64b64d251,20,False,9
Vesicles,Golgi,Vesicles/2+--6800X--0011_Vesicles_4.tif,Golgi/#3--6800X--0009_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Vesicles/2+--6800X--0011_Vesicles_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Golgi/#3--6800X--0009_Golgi_1.tif,8a417d9acf68d632,ea698dd64b64d251,20,False,9
Autosome,Golgi,Autosome/1-3-hkf--23000X--0024_Autosome_4.tif,Golgi/#3--6800X--0015_Golgi_1.tif,/Users/jason/Desktop/OrganelleClassifyDataset/train/Autosome/1-3-hkf--23000X--0024_Autosome_4.tif,/Users/jason/Desktop/OrganelleClassifyDataset/test/Golgi/#3--6800X--0015_Golgi_1.tif,b728d0f885eb36a1,bf057adc85ed6404,20,False,9
